Time_UTCG_,Azimuth_deg_,Elevation_deg_,Range_km_,x_km_,y_km_,z_km_,vx_km_sec_,vy_km_sec_,vz_km_sec_,eci_x_m,eci_y_m,eci_z_m,obs_vector_x,obs_vector_y,obs_vector_z
1 Jan 2025 11:41:16.000,169.558,5.417,4032.203982,7467.581951,-2472.305689,-75.757376,1.491684,4.329443,5.452656,-1540107.824,-5901614.528,1850581.404,0.180430673667318,-0.97904683939903,0.0944036983530233
1 Jan 2025 11:41:17.000,169.489,5.457,4028.369811,7469.07057,-2467.975236,-70.304693,1.485563,4.331468,5.452716,-1539796.746,-5901761.6,1850371.228,0.181597519164365,-0.97876380212913,0.0950986891343818
1 Jan 2025 11:41:18.000,169.42,5.497,4024.539912,7470.553068,-2463.642759,-64.851952,1.47944,4.333489,5.452772,-1539485.654,-5901908.647,1850161.056,0.182763855561183,-0.978478897508103,0.0957936335657945
1 Jan 2025 11:41:19.000,169.351,5.537,4020.714299,7472.029442,-2459.308263,-59.399158,1.473316,4.335506,5.452823,-1539174.571,-5902055.657,1849950.905,0.183929679484364,-0.978192126491876,0.0964885313085539
1 Jan 2025 11:41:20.000,169.282,5.577,4016.892989,7473.499691,-2454.971751,-53.946315,1.46719,4.337521,5.452869,-1538863.474,-5902202.641,1849740.759,0.185094987562319,-0.977903490042697,0.0971833820239753
1 Jan 2025 11:41:21.000,169.213,5.617,4013.075996,7474.963814,-2450.633227,-48.493428,1.461064,4.339531,5.452911,-1538552.337,-5902349.613,1849530.6,0.186259776425287,-0.977612989129141,0.0978781853733969
1 Jan 2025 11:41:22.000,169.144,5.657,4009.263338,7476.421811,-2446.292695,-43.040501,1.454936,4.341538,5.452949,-1538241.185,-5902496.559,1849320.445,0.187424042705345,-0.977320624726099,0.09857294101818
1 Jan 2025 11:41:23.000,169.074,5.697,4005.455027,7477.873679,-2441.950157,-37.587539,1.448807,4.343541,5.452982,-1537930.044,-5902643.469,1849110.312,0.188604835335221,-0.977023106188225,0.099267648619709
1 Jan 2025 11:41:24.000,169.004,5.738,4001.651082,7479.319417,-2437.605617,-32.134546,1.442677,4.345541,5.453011,-1537618.863,-5902790.365,1848900.166,0.18978475544998,-0.976721972439558,0.0999796736970637
1 Jan 2025 11:41:25.000,168.935,5.778,3997.851516,7480.759025,-2433.25908,-26.681526,1.436546,4.347537,5.453035,-1537307.692,-5902937.225,1848690.042,0.190947419002128,-0.976423971399771,0.100674282973984
1 Jan 2025 11:41:26.000,168.865,5.818,3994.056348,7482.192502,-2428.910547,-21.228485,1.430414,4.34953,5.453054,-1536996.481,-5903084.071,1848479.904,0.192126582975796,-0.976120757768058,0.101368843183482
1 Jan 2025 11:41:27.000,168.795,5.858,3990.26559,7483.619845,-2424.560024,-15.775426,1.42428,4.351519,5.453069,-1536685.255,-5903230.892,1848269.772,0.193305196870904,-0.975815644799579,0.102063353987038
1 Jan 2025 11:41:28.000,168.724,5.898,3986.47926,7485.041054,-2420.207514,-10.322354,1.418145,4.353505,5.45308,-1536374.04,-5903377.676,1848059.66,0.194500283040467,-0.975505239014183,0.102757815046154
1 Jan 2025 11:41:29.000,168.654,5.938,3982.697374,7486.456128,-2415.85302,-4.869274,1.41201,4.355487,5.453086,-1536062.81,-5903524.436,1847849.553,0.195677781024106,-0.975196309952258,0.10345222602236
1 Jan 2025 11:41:30.000,168.583,5.978,3978.919948,7487.865065,-2411.496546,0.58381,1.405873,4.357465,5.453088,-1535751.54,-5903671.182,1847639.433,0.196871733468953,-0.974882048796287,0.104146586577207
1 Jan 2025 11:41:31.000,168.513,6.018,3975.146996,7489.267865,-2407.138095,6.036894,1.399734,4.35944,5.453085,-1535440.256,-5903817.902,1847429.317,0.19804810160487,-0.974569307898913,0.104840896372274
1 Jan 2025 11:41:32.000,168.442,6.058,3971.378536,7490.664526,-2402.777671,11.489972,1.393595,4.361411,5.453078,-1535128.956,-5903964.598,1847219.206,0.199240906263166,-0.974251195696449,0.105535155069161
1 Jan 2025 11:41:33.000,168.371,6.098,3967.614584,7492.055047,-2398.415277,16.943041,1.387455,4.363379,5.453066,-1534817.667,-5904111.257,1847009.116,0.200433128967322,-0.973931149204828,0.106229362329495
1 Jan 2025 11:41:34.000,168.3,6.138,3963.855154,7493.439428,-2394.050918,22.396097,1.381313,4.365343,5.45305,-1534506.364,-5904257.891,1846799.031,0.201624766174507,-0.973609169535269,0.106923517814929
1 Jan 2025 11:41:35.000,168.229,6.178,3960.100264,7494.817666,-2389.684596,27.849134,1.37517,4.367304,5.45303,-1534195.02,-5904404.512,1846588.933,0.202815814344041,-0.973285257805739,0.107617621187139
1 Jan 2025 11:41:36.000,168.157,6.218,3956.349929,7496.189761,-2385.316315,33.302147,1.369027,4.369261,5.453004,-1533883.662,-5904551.108,1846378.839,0.204023251251613,-0.972955854411662,0.108311672107828
1 Jan 2025 11:41:37.000,168.086,6.258,3952.604167,7497.555711,-2380.94608,38.755134,1.362882,4.371214,5.452975,-1533572.314,-5904697.666,1846168.766,0.205213105011569,-0.972628061176171,0.109005670238724
1 Jan 2025 11:41:38.000,168.014,6.298,3948.862993,7498.915516,-2376.573892,44.208089,1.356736,4.373164,5.452941,-1533260.951,-5904844.2,1845958.698,0.206419328867085,-0.972294736736712,0.10969961524158
1 Jan 2025 11:41:39.000,167.942,6.339,3945.126422,7500.269174,-2372.199757,49.661007,1.350588,4.37511,5.452902,-1532949.549,-5904990.72,1845748.618,0.207624535341044,-0.971957558631352,0.11041085337863
1 Jan 2025 11:41:40.000,167.87,6.379,3941.394472,7501.616685,-2367.823677,55.113885,1.34444,4.377053,5.452859,-1532638.132,-5905137.216,1845538.541,0.208829520947362,-0.971620285447939,0.111104689761329
1 Jan 2025 11:41:41.000,167.798,6.419,3937.667159,7502.958047,-2363.445657,60.566717,1.338291,4.378992,5.452812,-1532326.7,-5905283.686,1845328.469,0.2100338844111,-0.971281045351564,0.111798471992951
1 Jan 2025 11:41:42.000,167.726,6.459,3933.944499,7504.293259,-2359.065699,66.019499,1.33214,4.380927,5.45276,-1532015.278,-5905430.119,1845118.419,0.211237622105231,-0.970939839540035,0.112492199735356
1 Jan 2025 11:41:43.000,167.653,6.499,3930.226508,7505.62232,-2354.683808,71.472227,1.325989,4.382859,5.452703,-1531703.842,-5905576.528,1844908.372,0.212457670480295,-0.970592961280086,0.113185872650429
1 Jan 2025 11:41:44.000,167.581,6.539,3926.513204,7506.945229,-2350.299987,76.924897,1.319836,4.384787,5.452642,-1531392.366,-5905722.923,1844698.314,0.213660139739593,-0.970247806672437,0.113879490400083
1 Jan 2025 11:41:45.000,167.508,6.579,3922.804602,7508.261985,-2345.914239,82.377503,1.313683,4.386712,5.452577,-1531080.875,-5905869.293,1844488.259,0.214878900255763,-0.969896939799375,0.114573052646257
1 Jan 2025 11:41:46.000,167.435,6.619,3919.100719,7509.572587,-2341.526568,87.830042,1.307528,4.388633,5.452507,-1530769.369,-5906015.638,1844278.209,0.216097008232205,-0.969544069858432,0.115266559050917
1 Jan 2025 11:41:47.000,167.362,6.659,3915.401572,7510.877033,-2337.136978,93.282508,1.301372,4.39055,5.452432,-1530457.874,-5906161.946,1844068.18,0.217314459950023,-0.969189198116305,0.115960009276056
1 Jan 2025 11:41:48.000,167.289,6.699,3911.707177,7512.175323,-2332.745473,98.734898,1.295215,4.392464,5.452353,-1530146.364,-5906308.229,1843858.156,0.218531251692812,-0.968832325846891,0.116653402983695
1 Jan 2025 11:41:49.000,167.215,6.739,3908.01755,7513.467456,-2328.352055,104.187206,1.289057,4.394374,5.45227,-1529834.814,-5906454.498,1843648.119,0.219764282763699,-0.968469618868473,0.117346739835883
1 Jan 2025 11:41:50.000,167.142,6.779,3904.33271,7514.75343,-2323.956729,109.639429,1.282898,4.396281,5.452182,-1529523.25,-5906600.743,1843438.086,0.220979737118709,-0.968108728181209,0.118040019494696
1 Jan 2025 11:41:51.000,167.068,6.819,3900.652671,7516.033245,-2319.559498,115.091562,1.276738,4.398184,5.45209,-1529211.696,-5906746.951,1843228.075,0.222211410647121,-0.967741962669849,0.118733241622237
1 Jan 2025 11:41:52.000,166.994,6.859,3896.977452,7517.306899,-2315.160366,120.543601,1.270577,4.400084,5.451993,-1528900.127,-5906893.134,1843018.068,0.223442396520021,-0.967373159135513,0.119426405880638
1 Jan 2025 11:41:53.000,166.921,6.899,3893.307068,7518.574392,-2310.759336,125.99554,1.264415,4.401979,5.451892,-1528588.518,-5907039.303,1842808.048,0.224655813519619,-0.967006240054862,0.12011951193206
1 Jan 2025 11:41:54.000,166.846,6.939,3889.641537,7519.835722,-2306.356413,131.447376,1.258252,4.403872,5.451786,-1528276.895,-5907185.447,1842598.033,0.225902290065022,-0.96662944338834,0.120812559438691
1 Jan 2025 11:41:55.000,166.772,6.979,3885.980875,7521.090889,-2301.951598,136.899104,1.252088,4.40576,5.451676,-1527965.257,-5907331.566,1842388.022,0.227131190126678,-0.966254533889291,0.121505548062748
1 Jan 2025 11:41:56.000,166.698,7.019,3882.3251,7522.33989,-2297.544898,142.350719,1.245923,4.407645,5.451561,-1527653.629,-5907477.649,1842178.033,0.228359387311962,-0.96587759179483,0.122198477466478
1 Jan 2025 11:41:57.000,166.623,7.059,3878.674228,7523.582727,-2293.136313,147.802217,1.239757,4.409527,5.451442,-1527341.987,-5907623.706,1841968.047,0.229603728917255,-0.96549461128641,0.122891347312153
1 Jan 2025 11:41:58.000,166.548,7.099,3875.028276,7524.819396,-2288.72585,153.253594,1.23359,4.411404,5.451318,-1527030.305,-5907769.75,1841758.05,0.23084734668176,-0.965109557824299,0.123584157262079
1 Jan 2025 11:41:59.000,166.474,7.139,3871.387262,7526.049898,-2284.31351,158.704845,1.227421,4.413278,5.45119,-1526718.608,-5907915.769,1841548.056,0.232073399086978,-0.964726483428361,0.124276906978588
1 Jan 2025 11:42:00.000,166.399,7.179,3867.751202,7527.274231,-2279.899298,164.155966,1.221252,4.415149,5.451057,-1526406.922,-5908061.751,1841338.084,0.233315564264317,-0.964337310030374,0.124969596124043
1 Jan 2025 11:42:01.000,166.323,7.219,3864.120114,7528.492394,-2275.483217,169.606952,1.215082,4.417016,5.45092,-1526095.195,-5908207.72,1841128.1,0.234573817941535,-0.963941974034236,0.125662224360834
1 Jan 2025 11:42:02.000,166.248,7.259,3860.494014,7529.704387,-2271.065272,175.057798,1.208911,4.418879,5.450779,-1525783.48,-5908353.652,1840918.137,0.235814501368216,-0.963548643114092,0.126354791351384
1 Jan 2025 11:42:03.000,166.173,7.299,3856.87292,7530.910208,-2266.645465,180.508501,1.202739,4.420739,5.450633,-1525471.724,-5908499.57,1840708.161,0.237054441481167,-0.963153246456918,0.127047296758143
1 Jan 2025 11:42:04.000,166.097,7.339,3853.25685,7532.109857,-2262.2238,185.959055,1.196566,4.422595,5.450482,-1525159.954,-5908645.464,1840498.19,0.238310437616546,-0.962751626373859,0.127739740243593
1 Jan 2025 11:42:05.000,166.021,7.379,3849.64582,7533.303332,-2257.80028,191.409457,1.190391,4.424447,5.450327,-1524848.194,-5908791.32,1840288.239,0.239565668649977,-0.962347899971181,0.128432121470246
1 Jan 2025 11:42:06.000,165.945,7.419,3846.039847,7534.490632,-2253.37491,196.859701,1.184216,4.426296,5.450168,-1524536.419,-5908937.152,1840078.294,0.240820130592375,-0.961942068770343,0.129124440100643
1 Jan 2025 11:42:07.000,165.869,7.459,3842.43895,7535.671757,-2248.947694,202.309784,1.17804,4.428141,5.450004,-1524224.605,-5909082.97,1839868.336,0.242073819457728,-0.961534134300704,0.129816695797356
1 Jan 2025 11:42:08.000,165.793,7.499,3838.843144,7536.846705,-2244.518634,207.7597,1.171863,4.429983,5.449835,-1523912.776,-5909228.763,1839658.382,0.243326731263103,-0.961124098099518,0.130508888222989
1 Jan 2025 11:42:09.000,165.716,7.538,3835.25245,7538.015476,-2240.087734,213.209446,1.165685,4.431821,5.449662,-1523600.932,-5909374.531,1839448.432,0.244596194521896,-0.960709911809887,0.13118371459768
1 Jan 2025 11:42:10.000,165.64,7.578,3831.666881,7539.178068,-2235.654998,218.659016,1.159507,4.433655,5.449485,-1523289.098,-5909520.263,1839238.504,0.24584753897953,-0.960295665898998,0.13187578107184
1 Jan 2025 11:42:11.000,165.563,7.618,3828.086458,7540.334481,-2231.22043,224.108407,1.153327,4.435485,5.449303,-1522977.25,-5909665.969,1839028.58,0.24711484745719,-0.959875010094924,0.132567783271347
1 Jan 2025 11:42:12.000,165.486,7.658,3824.511196,7541.484714,-2226.784033,229.557614,1.147146,4.437312,5.449117,-1522665.363,-5909811.661,1838818.644,0.248381348285174,-0.959452214870882,0.133259720858926
1 Jan 2025 11:42:13.000,165.409,7.698,3820.941115,7542.628766,-2222.345811,235.006632,1.140964,4.439136,5.448926,-1522353.46,-5909957.329,1838608.712,0.249647037385428,-0.959027281845622,0.133951593497336
1 Jan 2025 11:42:14.000,165.332,7.738,3817.376232,7543.766635,-2217.905767,240.455458,1.134782,4.440955,5.448731,-1522041.568,-5910102.96,1838398.802,0.25091191068319,-0.958600212646037,0.134643400849367
1 Jan 2025 11:42:15.000,165.255,7.778,3813.816563,7544.898321,-2213.463905,245.904085,1.128598,4.442771,5.448531,-1521729.661,-5910248.566,1838188.896,0.252175964107004,-0.958171008907146,0.13533514257784
1 Jan 2025 11:42:16.000,165.177,7.818,3810.262127,7546.023823,-2209.02023,251.352511,1.122414,4.444584,5.448326,-1521417.715,-5910394.158,1837978.977,0.253455909260796,-0.957735248777842,0.136026818345608
1 Jan 2025 11:42:17.000,165.099,7.857,3806.712941,7547.143141,-2204.574743,256.80073,1.116228,4.446393,5.448118,-1521105.754,-5910539.725,1837769.063,0.254735624767162,-0.957299618843282,0.136701138389518
1 Jan 2025 11:42:18.000,165.022,7.897,3803.169024,7548.256272,-2200.12745,262.248738,1.110042,4.448198,5.447905,-1520793.778,-5910685.268,1837559.153,0.255997185185349,-0.956863988173981,0.137392682894547
1 Jan 2025 11:42:19.000,164.944,7.937,3799.630394,7549.363217,-2195.678354,267.696531,1.103855,4.449999,5.447687,-1520481.812,-5910830.773,1837349.264,0.257274602180389,-0.956421739458903,0.138084160436052
1 Jan 2025 11:42:20.000,164.865,7.977,3796.097067,7550.463974,-2191.227457,273.144104,1.097667,4.451797,5.447465,-1520169.832,-5910976.253,1837139.38,0.258567848428487,-0.955972807532898,0.138775570677014
1 Jan 2025 11:42:21.000,164.787,8.017,3792.569061,7551.558543,-2186.774765,278.591453,1.091478,4.453591,5.447238,-1519857.812,-5911121.72,1836929.483,0.259843542146525,-0.955526197288578,0.139466913280449
1 Jan 2025 11:42:22.000,164.709,8.056,3789.046395,7552.646922,-2182.320281,284.038572,1.085288,4.455382,5.447007,-1519545.778,-5911267.162,1836719.591,0.261119016925262,-0.955079779505506,0.140140906874823
1 Jan 2025 11:42:23.000,164.63,8.096,3785.529087,7553.729111,-2177.864008,289.485459,1.079097,4.457168,5.446771,-1519233.754,-5911412.567,1836509.72,0.262409646230372,-0.954624267959306,0.140832114904272
1 Jan 2025 11:42:24.000,164.551,8.136,3782.017155,7554.805108,-2173.40595,294.932107,1.072905,4.458952,5.446531,-1518921.69,-5911557.958,1836299.837,0.263699387338583,-0.954166548151491,0.141523254293858
1 Jan 2025 11:42:25.000,164.472,8.176,3778.510617,7555.874914,-2168.94611,300.378513,1.066713,4.460731,5.446287,-1518609.636,-5911703.313,1836089.975,0.264988235986183,-0.95370662189016,0.14221432470673
1 Jan 2025 11:42:26.000,164.393,8.215,3775.00949,7556.938527,-2164.484493,305.824673,1.06052,4.462507,5.446038,-1518297.543,-5911848.655,1835880.1,0.266276858897466,-0.953246893054581,0.142888051626045
1 Jan 2025 11:42:27.000,164.314,8.255,3771.513792,7557.995946,-2160.021102,311.270581,1.054325,4.464279,5.445784,-1517985.435,-5911993.971,1835670.23,0.267563916419372,-0.952782570027529,0.143578984820425
1 Jan 2025 11:42:28.000,164.234,8.295,3768.023543,7559.04717,-2155.55594,316.716234,1.04813,4.466048,5.445527,-1517673.338,-5912139.25,1835460.381,0.268866689751991,-0.952311353544329,0.144269848036152
1 Jan 2025 11:42:29.000,164.155,8.334,3764.53876,7560.092199,-2151.089012,322.161626,1.041934,4.467813,5.445264,-1517361.226,-5912284.505,1835250.537,0.270152615197227,-0.951845041707421,0.144943371973669
1 Jan 2025 11:42:30.000,164.075,8.374,3761.059461,7561.131031,-2146.62032,327.606754,1.035738,4.469574,5.444997,-1517049.074,-5912429.746,1835040.68,0.271453547392847,-0.95136937184898,0.145634095992373
1 Jan 2025 11:42:31.000,163.995,8.414,3757.585665,7562.163666,-2142.149869,333.051613,1.02954,4.471331,5.444726,-1516736.908,-5912574.962,1834830.827,0.272753545048214,-0.950891461463772,0.146324749030789
1 Jan 2025 11:42:32.000,163.915,8.453,3754.11739,7563.190104,-2137.677663,338.496198,1.023342,4.473085,5.44445,-1516424.727,-5912720.152,1834620.979,0.274053314685014,-0.95041377777501,0.146998067081137
1 Jan 2025 11:42:33.000,163.834,8.493,3750.654654,7564.210342,-2133.203704,343.940505,1.017142,4.474836,5.44417,-1516112.556,-5912865.306,1834411.152,0.275368016389596,-0.949926596742603,0.1476885789446
1 Jan 2025 11:42:34.000,163.754,8.533,3747.197475,7565.224381,-2128.727997,349.384529,1.010942,4.476582,5.443885,-1515800.371,-5913010.435,1834201.33,0.276665182689812,-0.949441964239687,0.148379018826444
1 Jan 2025 11:42:35.000,163.673,8.572,3743.745872,7566.232219,-2124.250545,354.828267,1.004741,4.478325,5.443596,-1515488.146,-5913155.55,1833991.495,0.277978690760385,-0.948952744132411,0.149052128085141
1 Jan 2025 11:42:36.000,163.592,8.612,3740.299864,7567.233856,-2119.771352,360.271713,0.998539,4.480064,5.443302,-1515175.906,-5913300.641,1833781.664,0.27929050097072,-0.948458761506337,0.149742424814711
1 Jan 2025 11:42:37.000,163.512,8.651,3736.859469,7568.22929,-2115.290422,365.714863,0.992337,4.4818,5.443004,-1514863.677,-5913445.694,1833571.855,0.280585533343403,-0.947969919231774,0.150415393860144
1 Jan 2025 11:42:38.000,163.43,8.691,3733.424705,7569.218522,-2110.807758,371.157713,0.986134,4.483532,5.442701,-1514551.408,-5913590.734,1833362.034,0.28191193554767,-0.947466503115545,0.151105546125106
1 Jan 2025 11:42:39.000,163.349,8.73,3729.995591,7570.20155,-2106.323364,376.600258,0.979929,4.48526,5.442394,-1514239.15,-5913735.738,1833152.233,0.28322156498693,-0.946968252060253,0.151778373677883
1 Jan 2025 11:42:40.000,163.268,8.77,3726.572145,7571.178373,-2101.837244,382.042493,0.973724,4.486984,5.442083,-1513926.852,-5913880.727,1832942.421,0.284529451230409,-0.946465205082588,0.152468380166177
1 Jan 2025 11:42:41.000,163.186,8.809,3723.154386,7572.148991,-2097.349401,387.484415,0.967519,4.488705,5.441767,-1513614.539,-5914025.692,1832732.612,0.285853625189182,-0.945957461619204,0.153141064947174
1 Jan 2025 11:42:42.000,163.104,8.849,3719.742333,7573.113403,-2092.859839,392.926018,0.961312,4.490422,5.441446,-1513302.236,-5914170.62,1832522.825,0.287176015322128,-0.945444859808465,0.153830924347015
1 Jan 2025 11:42:43.000,163.022,8.888,3716.336004,7574.071608,-2088.368562,398.367299,0.955105,4.492136,5.441121,-1512989.919,-5914315.523,1832313.043,0.288498170613695,-0.944932529248324,0.15450346507738
1 Jan 2025 11:42:44.000,162.94,8.928,3712.935419,7575.023606,-2083.875573,403.808253,0.948897,4.493846,5.440792,-1512677.563,-5914460.412,1832103.248,0.289818518822165,-0.944415324021575,0.155193176077266
1 Jan 2025 11:42:45.000,162.858,8.967,3709.540595,7575.969395,-2079.380877,409.248874,0.942688,4.495552,5.440458,-1512365.191,-5914605.277,1831893.457,0.291138637529652,-0.943898414748687,0.155865571478419
1 Jan 2025 11:42:46.000,162.775,9.007,3706.151552,7576.908974,-2074.884476,414.68916,0.936478,4.497254,5.440119,-1512052.805,-5914750.116,1831683.671,0.292473390775738,-0.943371510112749,0.156555132767129
1 Jan 2025 11:42:47.000,162.693,9.046,3702.768309,7577.842344,-2070.386374,420.129105,0.930268,4.498953,5.439776,-1511740.43,-5914894.918,1831473.906,0.293791445915928,-0.942850007580301,0.157227381560768
1 Jan 2025 11:42:48.000,162.61,9.085,3699.390883,7578.769503,-2065.886576,425.568705,0.924057,4.500648,5.439429,-1511428.04,-5915039.695,1831264.145,0.295124917366898,-0.942321077387198,0.157899557507333
1 Jan 2025 11:42:49.000,162.527,9.125,3696.019295,7579.69045,-2061.385084,431.007955,0.917845,4.502339,5.439077,-1511115.61,-5915184.459,1831054.373,0.296456504564121,-0.941787186153306,0.158588892735467
1 Jan 2025 11:42:50.000,162.444,9.164,3692.653563,7580.605185,-2056.881903,436.446851,0.911632,4.504027,5.438721,-1510803.166,-5915329.198,1830844.604,0.29778785767124,-0.941253606171873,0.159260920165675
1 Jan 2025 11:42:51.000,162.36,9.203,3689.293706,7581.513708,-2052.377036,441.885389,0.905419,4.505711,5.43836,-1510490.732,-5915473.9,1830634.857,0.299134567023476,-0.940712488854928,0.159932873806624
1 Jan 2025 11:42:52.000,162.277,9.243,3685.939744,7582.416016,-2047.870487,447.323564,0.899205,4.507391,5.437995,-1510178.283,-5915618.576,1830425.114,0.300462928195006,-0.940171584502095,0.160621980050372
1 Jan 2025 11:42:53.000,162.193,9.282,3682.591694,7583.31211,-2043.362259,452.761371,0.89299,4.509068,5.437625,-1509865.795,-5915763.24,1830215.359,0.301807463437301,-0.939625760871338,0.16129378326675
1 Jan 2025 11:42:54.000,162.11,9.321,3679.249577,7584.201989,-2038.852357,458.198807,0.886775,4.51074,5.437251,-1509553.292,-5915907.878,1830005.609,0.303134513608401,-0.939082871562628,0.161965511751997
1 Jan 2025 11:42:55.000,162.026,9.36,3675.913411,7585.085652,-2034.340784,463.635866,0.880558,4.51241,5.436873,-1509240.774,-5916052.491,1829795.862,0.304476863759323,-0.938532360620911,0.162637165194884
1 Jan 2025 11:42:56.000,161.941,9.4,3672.583215,7585.963098,-2029.827543,469.072544,0.874341,4.514075,5.43649,-1508928.267,-5916197.067,1829586.137,0.305833596807448,-0.937971450056806,0.163325962241622
1 Jan 2025 11:42:57.000,161.857,9.439,3669.259008,7586.834327,-2025.312639,474.508837,0.868124,4.515737,5.436102,-1508615.746,-5916341.618,1829376.417,0.307173716483341,-0.937416204320443,0.163997462722036
1 Jan 2025 11:42:58.000,161.772,9.478,3665.940811,7587.699338,-2020.796075,479.94474,0.861905,4.517395,5.43571,-1508303.184,-5916486.156,1829166.684,0.30852907378463,-0.936853226611177,0.16466888721864
1 Jan 2025 11:42:59.000,161.688,9.517,3662.628641,7588.55813,-2016.277855,485.380249,0.855686,4.519049,5.435314,-1507990.609,-5916630.668,1828956.955,0.309866951876053,-0.936293265321388,0.165340235420349
1 Jan 2025 11:43:00.000,161.603,9.556,3659.322519,7589.410703,-2011.757982,490.81536,0.849466,4.5207,5.434913,-1507678.043,-5916775.144,1828747.248,0.31122003863236,-0.935725529785264,0.166011507016111
1 Jan 2025 11:43:01.000,161.518,9.595,3656.022465,7590.257056,-2007.236461,496.250067,0.843246,4.522347,5.434507,-1507365.438,-5916919.606,1828537.529,0.312571978097848,-0.935155407118883,0.166682701694911
1 Jan 2025 11:43:02.000,161.433,9.634,3652.728495,7591.097188,-2002.713294,501.684366,0.837025,4.52399,5.434097,-1507052.843,-5917064.032,1828327.831,0.313922765542394,-0.934582899742736,0.167353819145768
1 Jan 2025 11:43:03.000,161.347,9.673,3649.44063,7591.931098,-1998.188486,507.118254,0.830803,4.52563,5.433683,-1506740.209,-5917208.444,1828118.12,0.315288697708062,-0.934002507403583,0.168024859057739
1 Jan 2025 11:43:04.000,161.262,9.712,3646.15889,7592.758787,-1993.662041,512.551725,0.824581,4.527265,5.433264,-1506427.56,-5917352.831,1827908.414,0.31663715686569,-0.933425214373755,0.168695821119915
1 Jan 2025 11:43:05.000,161.176,9.751,3642.883294,7593.580252,-1989.133961,517.984775,0.818357,4.528898,5.432841,-1506114.922,-5917497.181,1827698.729,0.318000730979483,-0.932839993957538,0.169366705021424
1 Jan 2025 11:43:06.000,161.09,9.79,3639.613862,7594.395494,-1984.604251,523.417399,0.812134,4.530526,5.432413,-1505802.269,-5917641.506,1827489.048,0.319363113747641,-0.932252351360345,0.17003751045143
1 Jan 2025 11:43:07.000,161.004,9.829,3636.350613,7595.204512,-1980.072915,528.849594,0.805909,4.532151,5.431981,-1505489.576,-5917785.817,1827279.355,0.320724300340812,-0.931662289114142,0.170708237099133
1 Jan 2025 11:43:08.000,160.918,9.868,3633.093566,7596.007305,-1975.539956,534.281354,0.799684,4.533772,5.431545,-1505176.869,-5917930.104,1827069.667,0.322084285935121,-0.931069809761058,0.171378884653771
1 Jan 2025 11:43:09.000,160.831,9.907,3629.842741,7596.803873,-1971.005377,539.712676,0.793458,4.535389,5.431104,-1504864.147,-5918074.365,1826859.983,0.323459305513816,-0.930469270565209,0.172049452804616
1 Jan 2025 11:43:10.000,160.745,9.946,3626.598158,7597.594214,-1966.469184,545.143554,0.787232,4.537002,5.430658,-1504551.436,-5918218.589,1826650.321,0.324816864235623,-0.929871940971363,0.172719941240979
