Time_UTCG_,Azimuth_deg_,Elevation_deg_,Range_km_,x_km_,y_km_,z_km_,vx_km_sec_,vy_km_sec_,vz_km_sec_,eci_x_m,eci_y_m,eci_z_m,obs_vector_x,obs_vector_y,obs_vector_z
1 Jan 2025 13:43:21.000,219.853,22.72,2759.185066,7576.965597,-715.994216,1993.210911,-0.894649,4.838264,5.145254,1018541.748,-6272276.93,496741.897,-0.591094598108366,-0.708120804010455,0.38622804534976
1 Jan 2025 13:43:22.000,219.845,22.814,2754.145478,7576.067842,-711.155662,1998.355344,-0.900855,4.838848,5.143615,1018912.589,-6272228.626,496591.2626,-0.590588937500241,-0.707715872920134,0.387740828543022
1 Jan 2025 13:43:23.000,219.836,22.907,2749.109426,7575.163882,-706.316526,2003.498136,-0.90706,4.839429,5.141973,1019283.432,-6272180.296,496440.6398,-0.590073819107081,-0.707324424767485,0.389236491264284
1 Jan 2025 13:43:24.000,219.828,23.001,2744.076934,7574.253716,-701.476811,2008.639284,-0.913265,4.840006,5.140326,1019654.306,-6272131.934,496290.0164,-0.58956525421326,-0.70691544133255,0.390747194270235
1 Jan 2025 13:43:25.000,219.82,23.095,2739.04803,7573.337346,-696.636521,2013.778783,-0.919469,4.840578,5.138675,1020025.181,-6272083.546,496139.4045,-0.589055228433428,-0.706504426724352,0.39225684554146
1 Jan 2025 13:43:26.000,219.811,23.19,2734.02273,7572.414773,-691.795661,2018.916629,-0.925672,4.841147,5.13702,1020396.057,-6272035.131,495988.8042,-0.588527019729119,-0.706096374258033,0.393781484212273
1 Jan 2025 13:43:27.000,219.803,23.285,2729.001062,7571.485997,-686.954234,2024.052818,-0.931874,4.841712,5.13536,1020766.904,-6271986.692,495838.2275,-0.588009652564777,-0.705675969263504,0.395305040310219
1 Jan 2025 13:43:28.000,219.794,23.38,2723.983052,7570.551018,-682.112244,2029.187345,-0.938076,4.842272,5.133697,1021137.753,-6271938.227,495687.6624,-0.587478488927926,-0.705263746859637,0.396827509646782
1 Jan 2025 13:43:29.000,219.786,23.475,2718.968718,7569.609839,-677.269696,2034.320206,-0.944277,4.842829,5.132029,1021508.632,-6271889.73,495537.0966,-0.58695815639289,-0.704839191620329,0.398348888036431
1 Jan 2025 13:43:30.000,219.777,23.57,2713.958088,7568.662459,-672.426593,2039.451398,-0.950477,4.843382,5.130357,1021879.513,-6271841.207,495386.5424,-0.586424046091448,-0.704422802024662,0.399869171296637
1 Jan 2025 13:43:31.000,219.769,23.666,2708.951187,7567.708879,-667.582939,2044.580915,-0.956676,4.843931,5.128681,1022250.365,-6271792.66,495236.0119,-0.585896274827821,-0.703988714634546,0.401404340796264
1 Jan 2025 13:43:32.000,219.76,23.762,2703.948036,7566.749101,-662.738738,2049.708754,-0.962875,4.844475,5.127,1022621.218,-6271744.086,495085.4929,-0.585354712286249,-0.703562733505403,0.402938383412016
1 Jan 2025 13:43:33.000,219.751,23.858,2698.948661,7565.783125,-657.893994,2054.83491,-0.969072,4.845016,5.125316,1022992.103,-6271695.482,494934.9734,-0.584811655050326,-0.703134624214981,0.404471294837293
1 Jan 2025 13:43:34.000,219.743,23.955,2693.953089,7564.810951,-653.048712,2059.95938,-0.975269,4.845553,5.123627,1023362.988,-6271646.85,494784.4653,-0.584274839170018,-0.702688741250356,0.406019020777154
1 Jan 2025 13:43:35.000,219.734,24.052,2688.961342,7563.832581,-648.202894,2065.082158,-0.981465,4.846086,5.121934,1023733.874,-6271598.192,494633.9688,-0.583724228377118,-0.702250895872027,0.407565583007783
1 Jan 2025 13:43:36.000,219.725,24.149,2683.973445,7562.848015,-643.356546,2070.203242,-0.98766,4.846615,5.120236,1024104.732,-6271549.51,494483.496,-0.583172096842791,-0.701810881850033,0.40911097709651
1 Jan 2025 13:43:37.000,219.716,24.246,2678.989427,7561.857254,-638.509671,2075.322626,-0.993855,4.84714,5.118535,1024475.591,-6271500.801,494333.0347,-0.582618446817085,-0.701368699957258,0.410655198614012
1 Jan 2025 13:43:38.000,219.707,24.344,2674.009308,7560.8603,-633.662272,2080.440307,-1.000048,4.847661,5.116829,1024846.481,-6271452.062,494182.5728,-0.582058684355255,-0.700918816201195,0.412214144664814
1 Jan 2025 13:43:39.000,219.698,24.442,2669.033116,7559.857152,-628.814355,2085.556279,-1.006241,4.848178,5.115119,1025217.372,-6271403.295,494032.1225,-0.58149737509846,-0.700466723072522,0.413771884764592
1 Jan 2025 13:43:40.000,219.689,24.54,2664.060879,7558.847812,-623.965922,2090.67054,-1.012433,4.848691,5.113405,1025588.264,-6271354.501,493881.6838,-0.580934521368951,-0.700012421397127,0.415328414356108
1 Jan 2025 13:43:41.000,219.68,24.638,2659.092619,7557.832281,-619.116979,2095.783085,-1.018624,4.8492,5.111687,1025959.127,-6271305.685,493731.2687,-0.580370125493198,-0.699555912008036,0.416883728885663
1 Jan 2025 13:43:42.000,219.67,24.737,2654.128363,7556.810559,-614.267528,2100.893909,-1.024814,4.849706,5.109965,1026329.992,-6271256.841,493580.8651,-0.579787326023579,-0.699101693567224,0.418453675612807
1 Jan 2025 13:43:43.000,219.661,24.836,2649.16814,7555.782647,-609.417574,2106.003009,-1.031003,4.850207,5.108238,1026700.887,-6271207.966,493430.461,-0.579215165747746,-0.698635096403971,0.420022373023659
1 Jan 2025 13:43:44.000,219.652,24.935,2644.211972,7554.748547,-604.567121,2111.11038,-1.037192,4.850704,5.106507,1027071.784,-6271159.064,493280.0684,-0.578641437423985,-0.698166250669843,0.421589816434788
1 Jan 2025 13:43:45.000,219.642,25.035,2639.259887,7553.708258,-599.716173,2116.216018,-1.043379,4.851197,5.104772,1027442.652,-6271110.14,493129.6995,-0.578049254360522,-0.697699559059248,0.423171814777137
1 Jan 2025 13:43:46.000,219.633,25.134,2634.311915,7552.661782,-594.864734,2121.319919,-1.049566,4.851686,5.103033,1027813.521,-6271061.188,492979.3421,-0.577472388893103,-0.697226187035654,0.424736723368508
1 Jan 2025 13:43:47.000,219.623,25.234,2629.368078,7551.60912,-590.012807,2126.422079,-1.055752,4.852172,5.10129,1028184.421,-6271012.205,492828.9842,-0.576877056943335,-0.696754906642571,0.42631615174879
1 Jan 2025 13:43:48.000,219.614,25.335,2624.428405,7550.550272,-585.160397,2131.522493,-1.061937,4.852653,5.099542,1028555.322,-6270963.195,492678.6379,-0.576287540642721,-0.69626550559855,0.427910056219249
1 Jan 2025 13:43:49.000,219.604,25.436,2619.492926,7549.48524,-580.307508,2136.621158,-1.068121,4.85313,5.09779,1028926.224,-6270914.158,492528.303,-0.575684258289939,-0.695783820392565,0.429502631001359
1 Jan 2025 13:43:50.000,219.595,25.536,2614.561663,7548.414025,-575.454143,2141.718069,-1.074304,4.853604,5.096034,1029297.098,-6270865.099,492377.9919,-0.5750963037139,-0.695295543962197,0.43107812285121
1 Jan 2025 13:43:51.000,219.585,25.638,2609.634647,7547.336626,-570.600307,2146.813222,-1.080487,4.854073,5.094274,1029667.972,-6270816.012,492227.6923,-0.574485014573794,-0.694803369111936,0.432683771709605
1 Jan 2025 13:43:52.000,219.575,25.739,2604.711906,7546.253046,-565.746004,2151.906612,-1.086668,4.854538,5.09251,1030038.878,-6270766.894,492077.3921,-0.573876923354994,-0.694314642068443,0.43427232775066
1 Jan 2025 13:43:53.000,219.565,25.841,2599.793466,7545.163284,-560.891237,2156.998237,-1.092849,4.855,5.090741,1030409.785,-6270717.749,491927.1036,-0.573262391851926,-0.693817701615731,0.435875242486739
1 Jan 2025 13:43:54.000,219.555,25.943,2594.879357,7544.067343,-556.036011,2162.08809,-1.099028,4.855457,5.088969,1030780.662,-6270668.581,491776.8386,-0.572646234888508,-0.693318368628242,0.437476775830088
1 Jan 2025 13:43:55.000,219.545,26.046,2589.969605,7542.965223,-551.18033,2167.176169,-1.105207,4.855911,5.087192,1031151.571,-6270619.382,491626.5731,-0.572023576021466,-0.692810734611104,0.43909260353966
1 Jan 2025 13:43:56.000,219.535,26.148,2585.064239,7541.856924,-546.324197,2172.26247,-1.111385,4.85636,5.085411,1031522.451,-6270570.16,491476.3313,-0.571404159718525,-0.692306597192076,0.440691345207385
1 Jan 2025 13:43:57.000,219.525,26.251,2580.163291,7540.742448,-541.467616,2177.346987,-1.117561,4.856806,5.083626,1031893.362,-6270520.907,491326.089,-0.570778213475699,-0.691794115841189,0.442304343533947
1 Jan 2025 13:43:58.000,219.515,26.354,2575.266785,7539.621795,-536.610592,2182.429717,-1.123737,4.857247,5.081837,1032264.275,-6270471.627,491175.8582,-0.570150619358605,-0.691279201118556,0.443915912472048
1 Jan 2025 13:43:59.000,219.505,26.458,2570.374752,7538.494968,-531.753129,2187.510655,-1.129912,4.857685,5.080043,1032635.158,-6270422.325,491025.6511,-0.569516433536846,-0.690755854351418,0.445541672137089
1 Jan 2025 13:44:00.000,219.495,26.562,2565.487223,7537.361965,-526.89523,2192.589798,-1.136086,4.858118,5.078245,1033006.042,-6270372.995,490875.4555,-0.568880571769031,-0.690230031099041,0.447165963857668
1 Jan 2025 13:44:01.000,219.484,26.666,2560.604224,7536.222789,-522.036899,2197.667141,-1.142259,4.858548,5.076444,1033376.958,-6270323.634,490725.2594,-0.568230999342413,-0.689711650100254,0.448788782282164
1 Jan 2025 13:44:02.000,219.474,26.771,2555.725787,7535.077441,-517.178141,2202.742681,-1.148432,4.858973,5.074638,1033747.874,-6270274.246,490575.0748,-0.567586806138013,-0.689174797904164,0.450425704674815
1 Jan 2025 13:44:03.000,219.463,26.875,2550.851942,7533.925921,-512.318959,2207.816412,-1.154603,4.859395,5.072828,1034118.792,-6270224.831,490424.9019,-0.566933907440279,-0.688651413108467,0.45204554617672
1 Jan 2025 13:44:04.000,219.453,26.98,2545.982717,7532.76823,-507.459358,2212.888331,-1.160773,4.859813,5.071013,1034489.681,-6270175.393,490274.7525,-0.566286341657974,-0.688109536309595,0.453679452137104
1 Jan 2025 13:44:05.000,219.442,27.086,2541.118145,7531.60437,-502.599341,2217.958434,-1.166942,4.860226,5.069195,1034860.571,-6270125.928,490124.6148,-0.565620031941177,-0.687568878225933,0.455327373613748
1 Jan 2025 13:44:06.000,219.431,27.192,2536.258252,7530.43434,-497.738912,2223.026716,-1.17311,4.860636,5.067372,1035231.491,-6270076.432,489974.4765,-0.564952015229725,-0.68702563598435,0.456973736650337
1 Jan 2025 13:44:07.000,219.421,27.298,2531.403071,7529.258143,-492.878076,2228.093173,-1.179278,4.861042,5.065545,1035602.413,-6270026.909,489824.3498,-0.56429427602442,-0.686469962080844,0.458618535611896
1 Jan 2025 13:44:08.000,219.41,27.404,2526.552635,7528.075779,-488.016836,2233.157802,-1.185444,4.861443,5.063715,1035973.306,-6269977.363,489674.2467,-0.563622845518973,-0.685921566805527,0.460261764868804
1 Jan 2025 13:44:09.000,219.399,27.511,2521.706971,7526.88725,-483.155196,2238.220598,-1.191609,4.861841,5.06188,1036344.201,-6269927.79,489524.1552,-0.562944600744646,-0.685364361218055,0.461918898579197
1 Jan 2025 13:44:10.000,219.388,27.618,2516.866111,7525.692555,-478.293161,2243.281556,-1.197774,4.862235,5.06004,1036715.126,-6269878.186,489374.0632,-0.562264627870165,-0.684804529881158,0.463574421317949
1 Jan 2025 13:44:11.000,219.377,27.725,2512.03009,7524.491697,-473.430733,2248.340674,-1.203937,4.862624,5.058197,1037086.052,-6269828.554,489223.9828,-0.561582930249888,-0.68424207406375,0.465228327311319
1 Jan 2025 13:44:12.000,219.366,27.832,2507.198934,7523.284676,-468.567918,2253.397946,-1.210099,4.86301,5.056349,1037456.979,-6269778.896,489073.9139,-0.560899511243635,-0.68367699504509,0.466880610791203
1 Jan 2025 13:44:13.000,219.355,27.94,2502.372681,7522.071492,-463.70472,2258.453368,-1.216261,4.863392,5.054498,1037827.878,-6269729.215,488923.8687,-0.560209188642146,-0.68310297097436,0.468546684981242
1 Jan 2025 13:44:14.000,219.343,28.049,2497.551356,7520.852149,-458.841141,2263.506936,-1.222421,4.86377,5.052642,1038198.777,-6269679.507,488773.8351,-0.559500001902941,-0.682529697989588,0.470226497799571
1 Jan 2025 13:44:15.000,219.332,28.157,2492.734995,7519.626645,-453.977187,2268.558647,-1.22858,4.864144,5.050782,1038569.708,-6269629.768,488623.801,-0.558806177926202,-0.681950305069347,0.471889221033215
1 Jan 2025 13:44:16.000,219.321,28.266,2487.923632,7518.394982,-449.112861,2273.608496,-1.234739,4.864513,5.048918,1038940.639,-6269580.002,488473.7784,-0.55810537472991,-0.681361853550409,0.473565639826137
1 Jan 2025 13:44:17.000,219.309,28.375,2483.117296,7517.157162,-444.248167,2278.656478,-1.240896,4.864879,5.04705,1039311.572,-6269530.209,488323.7674,-0.557390916927409,-0.680780420169954,0.475240344709962
1 Jan 2025 13:44:18.000,219.298,28.485,2478.316023,7515.913185,-439.383109,2283.702591,-1.247052,4.865241,5.045177,1039682.475,-6269480.393,488173.7801,-0.55668131005359,-0.680180095744343,0.476928670128181
1 Jan 2025 13:44:19.000,219.286,28.594,2473.519842,7514.663053,-434.517691,2288.746828,-1.253207,4.865599,5.043301,1040053.38,-6269430.55,488023.8043,-0.555963331166207,-0.679593185315807,0.478599913153867
1 Jan 2025 13:44:20.000,219.274,28.705,2468.728789,7513.406765,-429.651917,2293.789188,-1.259361,4.865953,5.04142,1040424.316,-6269380.676,487873.8281,-0.555232998157783,-0.678990565705412,0.480300041057426
1 Jan 2025 13:44:21.000,219.263,28.815,2463.942899,7512.144324,-424.785792,2298.829664,-1.265515,4.866303,5.039535,1040795.253,-6269330.775,487723.8634,-0.554518022596273,-0.678381956464447,0.481983074142016
1 Jan 2025 13:44:22.000,219.251,28.926,2459.162201,7510.875731,-419.919318,2303.868254,-1.271667,4.866649,5.037647,1041166.161,-6269280.851,487573.9224,-0.55378408719411,-0.677773725405301,0.483679606682777
1 Jan 2025 13:44:23.000,219.239,29.037,2454.386734,7509.600986,-415.052501,2308.904953,-1.277818,4.866991,5.035754,1041537.07,-6269230.899,487423.9929,-0.55304835299291,-0.677162672456091,0.485374323882047
1 Jan 2025 13:44:24.000,219.227,29.149,2449.616528,7508.32009,-410.185344,2313.939757,-1.283968,4.867329,5.033856,1041908.01,-6269180.917,487274.063,-0.55230544788079,-0.676542213814064,0.487082462390882
1 Jan 2025 13:44:25.000,219.215,29.261,2444.851618,7507.033045,-405.317851,2318.972661,-1.290116,4.867663,5.031955,1042278.951,-6269130.908,487124.1446,-0.551560717067811,-0.67591888812992,0.488788739699325
1 Jan 2025 13:44:26.000,219.203,29.373,2440.092042,7505.739852,-400.450025,2324.003662,-1.296264,4.867993,5.03005,1042649.893,-6269080.872,486974.2379,-0.550814164567621,-0.675292696994211,0.490493149287488
1 Jan 2025 13:44:27.000,219.19,29.485,2435.33783,7504.440511,-395.581872,2329.032756,-1.302411,4.868319,5.02814,1043020.806,-6269030.813,486824.3547,-0.550054019214405,-0.674673242366455,0.492195684642616
1 Jan 2025 13:44:28.000,219.178,29.598,2430.589022,7503.135025,-390.713395,2334.059938,-1.308557,4.868641,5.026227,1043391.72,-6268980.727,486674.4832,-0.549298400749719,-0.67403462974972,0.493911515184612
1 Jan 2025 13:44:29.000,219.165,29.711,2425.845647,7501.823393,-385.844598,2339.085205,-1.314701,4.868959,5.024309,1043762.665,-6268930.61,486524.6112,-0.548529184896946,-0.673402681778691,0.495625424579449
1 Jan 2025 13:44:30.000,219.153,29.825,2421.107747,7500.505617,-380.975485,2344.108551,-1.320845,4.869273,5.022387,1044133.611,-6268880.466,486374.7508,-0.547764412366971,-0.67275150815636,0.497352547814536
1 Jan 2025 13:44:31.000,219.14,29.939,2416.375352,7499.181699,-376.10606,2349.129974,-1.326987,4.869583,5.020461,1044504.528,-6268830.298,486224.914,-0.546986038357448,-0.672106926821636,0.499077702127034
1 Jan 2025 13:44:32.000,219.128,30.053,2411.6485,7497.851638,-371.236327,2354.149469,-1.333128,4.869889,5.018531,1044875.477,-6268780.1,486075.0767,-0.546217539366274,-0.671449832520187,0.50080088068739
1 Jan 2025 13:44:33.000,219.115,30.168,2406.92723,7496.515437,-366.366289,2359.167031,-1.339268,4.870191,5.016597,1045246.396,-6268729.879,485925.2631,-0.545429936941902,-0.670792501883749,0.502537166092313
1 Jan 2025 13:44:34.000,219.102,30.283,2402.211574,7495.173097,-361.495952,2364.182657,-1.345407,4.870489,5.014658,1045617.346,-6268679.627,485775.4491,-0.54464046427065,-0.670132145622336,0.504271426994089
1 Jan 2025 13:44:35.000,219.089,30.398,2397.501572,7493.824617,-356.625319,2369.196343,-1.351545,4.870783,5.012716,1045988.297,-6268629.348,485625.6466,-0.543849125864901,-0.669468765514573,0.506003656406134
1 Jan 2025 13:44:36.000,219.076,30.514,2392.797258,7492.470001,-351.754393,2374.208084,-1.357682,4.871073,5.010769,1046359.22,-6268579.046,485475.8677,-0.543050340228077,-0.668795483876787,0.507748883528249
1 Jan 2025 13:44:37.000,219.063,30.63,2388.098672,7491.109248,-346.88318,2379.217877,-1.363818,4.871359,5.008819,1046730.143,-6268528.717,485326.1005,-0.542249662843999,-0.668119132415825,0.509492029422928
1 Jan 2025 13:44:38.000,219.05,30.746,2383.405848,7489.74236,-342.011682,2384.225717,-1.369952,4.871641,5.006864,1047101.098,-6268478.356,485176.3328,-0.541447098345985,-0.667439713011789,0.511233086945137
1 Jan 2025 13:44:39.000,219.036,30.863,2378.718824,7488.369339,-337.139905,2389.2316,-1.376086,4.871919,5.004905,1047472.053,-6268427.969,485026.5767,-0.540625375392196,-0.666759709064468,0.512987030879254
1 Jan 2025 13:44:40.000,219.023,30.98,2374.037643,7486.990184,-332.267851,2394.235522,-1.382218,4.872193,5.002942,1047843.009,-6268377.555,484876.8322,-0.539813388586532,-0.666067141149682,0.514738835705463
1 Jan 2025 13:44:41.000,219.009,31.097,2369.362336,7485.604898,-327.395525,2399.237479,-1.388349,4.872463,5.000975,1048213.937,-6268327.118,484727.1113,-0.538987880577897,-0.665380868400149,0.516488494118901
1 Jan 2025 13:44:42.000,218.996,31.215,2364.692946,7484.213481,-322.522931,2404.237467,-1.394479,4.87273,4.999004,1048584.865,-6268276.654,484577.402,-0.538166402589366,-0.664675034423767,0.518250925457722
1 Jan 2025 13:44:43.000,218.982,31.333,2360.029509,7482.815935,-317.650073,2409.235482,-1.400608,4.872992,4.997028,1048955.825,-6268226.159,484427.6923,-0.537331402216049,-0.663975420541123,0.520011158639671
1 Jan 2025 13:44:44.000,218.968,31.452,2355.372066,7481.412261,-312.776954,2414.23152,-1.406735,4.87325,4.995049,1049326.785,-6268175.636,484277.9941,-0.536488770420495,-0.663265541080986,0.52178407529097
1 Jan 2025 13:44:45.000,218.954,31.571,2350.720653,7480.002459,-307.90358,2419.225576,-1.412862,4.873504,4.993065,1049697.717,-6268125.091,484128.3196,-0.535644204114705,-0.662552427841667,0.523554741129748
1 Jan 2025 13:44:46.000,218.94,31.69,2346.075311,7478.586532,-303.029953,2424.217646,-1.418987,4.873754,4.991078,1050068.649,-6268074.519,483978.6567,-0.534797708471259,-0.661836082912619,0.525323148517911
1 Jan 2025 13:44:47.000,218.926,31.81,2341.436082,7477.16448,-298.156078,2429.207727,-1.425111,4.874,4.989086,1050439.612,-6268023.916,483828.9934,-0.533943508429652,-0.661109351517176,0.527104121727741
1 Jan 2025 13:44:48.000,218.912,31.93,2336.803001,7475.736305,-293.281959,2434.195814,-1.431234,4.874243,4.98709,1050810.577,-6267973.286,483679.3417,-0.533087354078654,-0.660379341725706,0.528882782801013
1 Jan 2025 13:44:49.000,218.898,32.05,2332.176112,7474.302007,-288.4076,2439.181904,-1.437356,4.874481,4.985091,1051181.542,-6267922.629,483529.7015,-0.532229250724246,-0.659646055743047,0.530659123935647
1 Jan 2025 13:44:50.000,218.883,32.171,2327.555453,7472.861588,-283.533005,2444.165991,-1.443476,4.874715,4.983087,1051552.479,-6267871.949,483380.085,-0.531351870044362,-0.658911536012236,0.532447910983183
1 Jan 2025 13:44:51.000,218.869,32.292,2322.941066,7471.415049,-278.658177,2449.148073,-1.449596,4.874945,4.981079,1051923.416,-6267821.242,483230.4801,-0.530484028693657,-0.65816440426344,0.534234323365223
1 Jan 2025 13:44:52.000,218.854,32.414,2318.33299,7469.962392,-273.783121,2454.128144,-1.455714,4.875171,4.979067,1052294.384,-6267770.503,483080.8748,-0.529596875911931,-0.657415909784155,0.536033087212902
1 Jan 2025 13:44:53.000,218.84,32.536,2313.731269,7468.503617,-268.907841,2459.106202,-1.461831,4.875394,4.97705,1052665.354,-6267719.738,482931.2811,-0.528719211945851,-0.656654786870142,0.537829420727322
1 Jan 2025 13:44:54.000,218.825,32.658,2309.13594,7467.038725,-264.032341,2464.082241,-1.467946,4.875612,4.97503,1053036.324,-6267668.946,482781.699,-0.527828107626229,-0.655899508982538,0.539623315764043
1 Jan 2025 13:44:55.000,218.81,32.781,2304.54705,7465.567719,-259.156624,2469.056258,-1.474061,4.875826,4.973006,1053407.266,-6267618.131,482632.1405,-0.526929120262868,-0.655133471759383,0.541429438061413
1 Jan 2025 13:44:56.000,218.795,32.904,2299.964636,7464.090598,-254.280696,2474.028248,-1.480174,4.876036,4.970977,1053778.208,-6267567.289,482482.5936,-0.526028142630857,-0.654363988989771,0.543233065151345
1 Jan 2025 13:44:57.000,218.78,33.027,2295.388744,7462.607365,-249.404559,2478.998208,-1.486286,4.876243,4.968945,1054149.181,-6267516.416,482333.0464,-0.525125180624092,-0.653591063126606,0.545034188721724
1 Jan 2025 13:44:58.000,218.764,33.151,2290.819413,7461.118021,-244.528217,2483.966134,-1.492397,4.876445,4.966908,1054520.155,-6267465.516,482183.5107,-0.524202870565926,-0.652816404028648,0.54684741301532
1 Jan 2025 13:44:59.000,218.749,33.275,2286.256689,7459.622566,-239.651676,2488.932021,-1.498507,4.876643,4.964868,1054891.101,-6267414.593,482033.9986,-0.523289959896023,-0.652029089478241,0.548658075987399
1 Jan 2025 13:45:00.000,218.733,33.4,2281.700612,7458.121002,-234.774938,2493.895865,-1.504615,4.876837,4.962823,1055262.047,-6267363.643,481884.4982,-0.522357669543909,-0.651239909606385,0.550480740084995
1 Jan 2025 13:45:01.000,218.718,33.525,2277.151226,7456.613331,-229.898008,2498.857663,-1.510722,4.877028,4.960774,1055633.024,-6267312.662,481734.9973,-0.521434727812298,-0.650438058945976,0.552300784089527
1 Jan 2025 13:45:02.000,218.702,33.651,2272.608577,7455.099553,-225.02089,2503.81741,-1.516828,4.877214,4.958722,1056004.002,-6267261.653,481585.5081,-0.520492375258581,-0.649634210163807,0.554132728037721
1 Jan 2025 13:45:03.000,218.686,33.776,2268.072705,7453.57967,-220.143587,2508.775102,-1.522932,4.877396,4.956665,1056374.981,-6267210.618,481436.0305,-0.519554061132081,-0.64883431765396,0.555947484746249
1 Jan 2025 13:45:04.000,218.67,33.903,2263.543659,7452.053683,-215.266105,2513.730735,-1.529036,4.877574,4.954604,1056745.931,-6267159.56,481286.5765,-0.518601596857832,-0.64801566156961,0.557788567556746
1 Jan 2025 13:45:05.000,218.654,34.029,2259.021477,7450.521594,-210.388445,2518.684305,-1.535138,4.877749,4.952539,1057116.883,-6267108.475,481137.1341,-0.51765318404557,-0.647200967202376,0.559612445447555
1 Jan 2025 13:45:06.000,218.638,34.156,2254.506209,7448.983403,-205.510614,2523.635808,-1.541239,4.877919,4.95047,1057487.865,-6267057.359,480987.6913,-0.51669664572696,-0.646375009063657,0.561448059888415
1 Jan 2025 13:45:07.000,218.622,34.284,2249.997897,7447.439111,-200.632614,2528.58524,-1.547338,4.878085,4.948397,1057858.847,-6267006.216,480838.2601,-0.515731934950754,-0.645537709824537,0.563295336805164
1 Jan 2025 13:45:08.000,218.605,34.412,2245.496588,7445.888721,-195.75445,2533.532597,-1.553436,4.878248,4.946319,1058229.801,-6266955.05,480688.8526,-0.51475390696559,-0.644705684019831,0.565139802399533
1 Jan 2025 13:45:09.000,218.588,34.54,2241.002325,7444.332234,-190.876126,2538.477875,-1.559533,4.878406,4.944238,1058600.786,-6266903.853,480539.4446,-0.513773850081281,-0.643869916366603,0.566981447466072
1 Jan 2025 13:45:10.000,218.572,34.669,2236.515157,7442.76965,-185.997645,2543.421069,-1.565629,4.87856,4.942153,1058971.742,-6266852.633,480390.0604,-0.512796804213086,-0.643013697865661,0.568834617394171
1 Jan 2025 13:45:11.000,218.555,34.798,2232.035127,7441.200971,-181.119012,2548.362176,-1.571723,4.878711,4.940063,1059342.729,-6266801.382,480240.6756,-0.5118064703735,-0.642162656523601,0.57068490382204
1 Jan 2025 13:45:12.000,218.538,34.928,2227.562285,7439.626199,-176.240231,2553.301192,-1.577816,4.878857,4.93797,1059713.717,-6266750.104,480091.3026,-0.510807867528948,-0.641300011981578,0.572546606926421
1 Jan 2025 13:45:13.000,218.521,35.058,2223.096673,7438.045334,-171.361305,2558.238112,-1.583908,4.878999,4.935873,1060084.675,-6266698.803,479941.9531,-0.50980719304002,-0.640433529265249,0.574405362542441
1 Jan 2025 13:45:14.000,218.504,35.188,2218.638342,7436.458378,-166.482239,2563.172933,-1.589998,4.879138,4.933771,1060455.635,-6266647.475,479792.6153,-0.50880445424681,-0.639563211531855,0.576261161101167
1 Jan 2025 13:45:15.000,218.486,35.319,2214.187336,7434.865332,-161.603037,2568.105651,-1.596087,4.879272,4.931666,1060826.626,-6266596.116,479643.2771,-0.507782231877839,-0.638690026498744,0.57812823407977
1 Jan 2025 13:45:16.000,218.469,35.45,2209.743706,7433.266198,-156.723703,2573.03626,-1.602175,4.879402,4.929556,1061197.617,-6266544.73,479493.9505,-0.506769086902069,-0.637804078107059,0.579992284871487
1 Jan 2025 13:45:17.000,218.451,35.582,2205.307495,7431.660977,-151.84424,2577.964759,-1.608262,4.879529,4.927442,1061568.609,-6266493.317,479344.6355,-0.505736432867528,-0.636915123777005,0.581867498297121
1 Jan 2025 13:45:18.000,218.433,35.714,2200.878757,7430.04967,-146.964652,2582.891141,-1.614347,4.879651,4.925325,1061939.573,-6266441.881,479195.3442,-0.504701704267082,-0.6360222022968,0.583739623372811
1 Jan 2025 13:45:19.000,218.415,35.846,2196.457538,7428.432279,-142.084945,2587.815404,-1.62043,4.879769,4.923203,1062310.537,-6266390.419,479046.0645,-0.503664908982167,-0.635125317016618,0.585608650161971
1 Jan 2025 13:45:20.000,218.397,35.979,2192.043883,7426.808805,-137.205121,2592.737544,-1.626513,4.879884,4.921077,1062681.533,-6266338.925,478896.7844,-0.502619686391847,-0.634216435386726,0.587488692603285
1 Jan 2025 13:45:21.000,218.379,36.113,2187.637847,7425.179248,-132.325184,2597.657555,-1.632594,4.879994,4.918948,1063052.529,-6266287.404,478747.5159,-0.501565990955195,-0.633295477768705,0.589379669275112
1 Jan 2025 13:45:22.000,218.361,36.246,2183.239475,7423.543612,-127.445139,2602.575435,-1.638674,4.8801,4.916814,1063423.496,-6266235.86,478598.2711,-0.500516585924282,-0.632378547631644,0.591253346468325
1 Jan 2025 13:45:23.000,218.342,36.381,2178.848819,7421.901896,-122.56499,2607.491179,-1.644752,4.880203,4.914676,1063794.464,-6266184.289,478449.0379,-0.499441245541625,-0.631450090691011,0.593151941089417
1 Jan 2025 13:45:24.000,218.323,36.515,2174.465927,7420.254103,-117.684741,2612.404783,-1.650829,4.880301,4.912534,1064165.463,-6266132.687,478299.8043,-0.498370244441341,-0.630525631350372,0.59503321559867
1 Jan 2025 13:45:25.000,218.304,36.651,2170.090852,7418.600233,-112.804395,2617.316244,-1.656905,4.880395,4.910388,1064536.463,-6266081.058,478150.5823,-0.497284271443879,-0.629580730371943,0.596939240893795
1 Jan 2025 13:45:26.000,218.286,36.786,2165.723641,7416.940289,-107.923957,2622.225556,-1.662979,4.880486,4.908239,1064907.464,-6266029.402,478001.372,-0.49621362672563,-0.628631173925165,0.598827925051318
